fixture_id,league_id,league_name,home_team,away_team,home_goals,away_goals,xg_home,xg_away,goal_diff,goal_total,match_result,kg_var,over_2_5,over_3_5,score_label
1231839,94,Primeira Liga,Estrela,Arouca,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231854,94,Primeira Liga,Farense,GIL Vicente,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231849,94,Primeira Liga,Nacional,Moreirense,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231846,94,Primeira Liga,Sporting CP,Boavista,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1231852,94,Primeira Liga,Arouca,Santa Clara,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231851,94,Primeira Liga,AVS,Benfica,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231847,94,Primeira Liga,Estoril,Casa Pia,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231853,94,Primeira Liga,SC Braga,Famalicao,3,3,0.0,0.0,0,6,MS0,1,1,1,3-3
1231848,94,Primeira Liga,FC Porto,Estrela,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231850,94,Primeira Liga,Rio Ave,Guimaraes,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231798,94,Primeira Liga,Nacional,Benfica,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231857,94,Primeira Liga,Casa Pia,Arouca,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231855,94,Primeira Liga,Famalicao,Farense,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231858,94,Primeira Liga,Boavista,AVS,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231859,94,Primeira Liga,Moreirense,FC Porto,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1231856,94,Primeira Liga,Santa Clara,SC Braga,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231863,94,Primeira Liga,GIL Vicente,Sporting CP,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231862,94,Primeira Liga,Benfica,Estoril,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1231861,94,Primeira Liga,Guimaraes,Nacional,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231860,94,Primeira Liga,Estrela,Rio Ave,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231870,94,Primeira Liga,Arouca,GIL Vicente,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231868,94,Primeira Liga,AVS,Estrela,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231872,94,Primeira Liga,Estoril,Moreirense,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231865,94,Primeira Liga,FC Porto,Boavista,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1231866,94,Primeira Liga,Rio Ave,Nacional,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231869,94,Primeira Liga,Farense,Guimaraes,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231871,94,Primeira Liga,SC Braga,Casa Pia,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231864,94,Primeira Liga,Sporting CP,Benfica,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231867,94,Primeira Liga,Famalicao,Santa Clara,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231879,94,Primeira Liga,Guimaraes,Sporting CP,4,4,0.0,0.0,0,8,MS0,1,1,1,4-4
1231877,94,Primeira Liga,Moreirense,AVS,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231880,94,Primeira Liga,Benfica,SC Braga,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231875,94,Primeira Liga,Boavista,Arouca,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1231874,94,Primeira Liga,Santa Clara,Farense,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231881,94,Primeira Liga,Casa Pia,Famalicao,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231876,94,Primeira Liga,Estrela,Estoril,2,4,0.0,0.0,-2,6,MS2,1,1,1,2-4
1231878,94,Primeira Liga,GIL Vicente,Rio Ave,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231873,94,Primeira Liga,Nacional,FC Porto,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231886,94,Primeira Liga,Benfica,Famalicao,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1231884,94,Primeira Liga,Santa Clara,Estoril,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1231882,94,Primeira Liga,Rio Ave,Sporting CP,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1231889,94,Primeira Liga,Guimaraes,Arouca,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231888,94,Primeira Liga,Moreirense,Farense,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231890,94,Primeira Liga,Nacional,AVS,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231887,94,Primeira Liga,Estrela,SC Braga,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231883,94,Primeira Liga,GIL Vicente,FC Porto,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231885,94,Primeira Liga,Boavista,Casa Pia,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1231894,94,Primeira Liga,Arouca,Moreirense,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231892,94,Primeira Liga,Farense,Rio Ave,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231897,94,Primeira Liga,Famalicao,Estrela,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231896,94,Primeira Liga,Casa Pia,Benfica,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231899,94,Primeira Liga,Sporting CP,Nacional,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231891,94,Primeira Liga,Estoril,Guimaraes,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231895,94,Primeira Liga,FC Porto,Santa Clara,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231898,94,Primeira Liga,SC Braga,Boavista,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1231893,94,Primeira Liga,AVS,GIL Vicente,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231901,94,Primeira Liga,Boavista,Famalicao,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231908,94,Primeira Liga,Nacional,Arouca,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231902,94,Primeira Liga,Santa Clara,Casa Pia,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231904,94,Primeira Liga,GIL Vicente,Estoril,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231900,94,Primeira Liga,Guimaraes,AVS,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231903,94,Primeira Liga,Sporting CP,Farense,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231905,94,Primeira Liga,Estrela,Benfica,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1231906,94,Primeira Liga,Moreirense,SC Braga,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231907,94,Primeira Liga,Rio Ave,FC Porto,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231917,94,Primeira Liga,FC Porto,Sporting CP,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231913,94,Primeira Liga,AVS,Santa Clara,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231915,94,Primeira Liga,Benfica,Moreirense,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1231911,94,Primeira Liga,Famalicao,Guimaraes,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231916,94,Primeira Liga,Estoril,Boavista,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231910,94,Primeira Liga,Farense,Nacional,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231914,94,Primeira Liga,SC Braga,GIL Vicente,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231909,94,Primeira Liga,Casa Pia,Estrela,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231912,94,Primeira Liga,Arouca,Rio Ave,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231919,94,Primeira Liga,Boavista,Estrela,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231926,94,Primeira Liga,Moreirense,Casa Pia,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1231922,94,Primeira Liga,Nacional,Estoril,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231923,94,Primeira Liga,Santa Clara,Benfica,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231924,94,Primeira Liga,Sporting CP,Arouca,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231918,94,Primeira Liga,Rio Ave,AVS,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231920,94,Primeira Liga,Farense,FC Porto,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231925,94,Primeira Liga,Guimaraes,SC Braga,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231921,94,Primeira Liga,GIL Vicente,Famalicao,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231932,94,Primeira Liga,SC Braga,Nacional,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231927,94,Primeira Liga,Casa Pia,GIL Vicente,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231935,94,Primeira Liga,Benfica,Boavista,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1231928,94,Primeira Liga,Estoril,Rio Ave,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231930,94,Primeira Liga,Arouca,Farense,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231933,94,Primeira Liga,Estrela,Santa Clara,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231931,94,Primeira Liga,AVS,Sporting CP,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231929,94,Primeira Liga,Famalicao,Moreirense,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231934,94,Primeira Liga,FC Porto,Guimaraes,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231936,94,Primeira Liga,Nacional,Famalicao,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231938,94,Primeira Liga,Arouca,FC Porto,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231944,94,Primeira Liga,Guimaraes,Casa Pia,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231939,94,Primeira Liga,Moreirense,Estrela,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231940,94,Primeira Liga,Boavista,Santa Clara,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231937,94,Primeira Liga,Farense,AVS,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231942,94,Primeira Liga,Rio Ave,SC Braga,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231941,94,Primeira Liga,Sporting CP,Estoril,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231946,94,Primeira Liga,Estrela,GIL Vicente,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231952,94,Primeira Liga,AVS,Arouca,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231951,94,Primeira Liga,Benfica,Nacional,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1231945,94,Primeira Liga,Estoril,Farense,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231953,94,Primeira Liga,SC Braga,FC Porto,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231948,94,Primeira Liga,Santa Clara,Moreirense,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231949,94,Primeira Liga,Casa Pia,Sporting CP,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1231950,94,Primeira Liga,Boavista,Guimaraes,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231947,94,Primeira Liga,Famalicao,Rio Ave,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231960,94,Primeira Liga,Farense,SC Braga,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231956,94,Primeira Liga,GIL Vicente,Santa Clara,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231954,94,Primeira Liga,FC Porto,AVS,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231955,94,Primeira Liga,Sporting CP,Famalicao,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231962,94,Primeira Liga,Nacional,Casa Pia,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1231957,94,Primeira Liga,Arouca,Estoril,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231961,94,Primeira Liga,Rio Ave,Benfica,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1231958,94,Primeira Liga,Moreirense,Boavista,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231959,94,Primeira Liga,Guimaraes,Estrela,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231943,94,Primeira Liga,GIL Vicente,Benfica,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1231966,94,Primeira Liga,Casa Pia,Rio Ave,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231964,94,Primeira Liga,Estrela,Sporting CP,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1231968,94,Primeira Liga,SC Braga,Arouca,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1231965,94,Primeira Liga,Santa Clara,Nacional,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1231969,94,Primeira Liga,Famalicao,AVS,4,1,0.0,0.0,3,5,MS1,1,1,1,4-1
1231963,94,Primeira Liga,Estoril,FC Porto,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231970,94,Primeira Liga,Moreirense,Guimaraes,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231967,94,Primeira Liga,Boavista,GIL Vicente,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1231971,94,Primeira Liga,Benfica,Farense,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1231974,94,Primeira Liga,AVS,Estoril,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1231972,94,Primeira Liga,Arouca,Famalicao,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1231975,94,Primeira Liga,Guimaraes,Santa Clara,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1231973,94,Primeira Liga,GIL Vicente,Moreirense,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231976,94,Primeira Liga,Nacional,Estrela,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231977,94,Primeira Liga,FC Porto,Benfica,1,4,0.0,0.0,-3,5,MS2,1,1,1,1-4
1231980,94,Primeira Liga,Farense,Casa Pia,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231978,94,Primeira Liga,Rio Ave,Boavista,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231979,94,Primeira Liga,Sporting CP,SC Braga,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1231988,94,Primeira Liga,GIL Vicente,Guimaraes,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231985,94,Primeira Liga,Boavista,Nacional,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231987,94,Primeira Liga,Famalicao,Estoril,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1231983,94,Primeira Liga,Santa Clara,Sporting CP,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231984,94,Primeira Liga,Casa Pia,FC Porto,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231981,94,Primeira Liga,Estrela,Farense,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1231986,94,Primeira Liga,Benfica,Arouca,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1231989,94,Primeira Liga,SC Braga,AVS,4,1,0.0,0.0,3,5,MS1,1,1,1,4-1
1231982,94,Primeira Liga,Moreirense,Rio Ave,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1231994,94,Primeira Liga,Rio Ave,Santa Clara,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231998,94,Primeira Liga,Farense,Boavista,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231990,94,Primeira Liga,FC Porto,Famalicao,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231993,94,Primeira Liga,Sporting CP,Moreirense,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231995,94,Primeira Liga,Nacional,GIL Vicente,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231992,94,Primeira Liga,AVS,Casa Pia,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231996,94,Primeira Liga,Estoril,SC Braga,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231991,94,Primeira Liga,Arouca,Estrela,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231997,94,Primeira Liga,Guimaraes,Benfica,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232004,94,Primeira Liga,Famalicao,SC Braga,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232006,94,Primeira Liga,Santa Clara,Arouca,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232005,94,Primeira Liga,GIL Vicente,Farense,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232000,94,Primeira Liga,Estrela,FC Porto,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232001,94,Primeira Liga,Moreirense,Nacional,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232007,94,Primeira Liga,Benfica,AVS,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232003,94,Primeira Liga,Guimaraes,Rio Ave,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232002,94,Primeira Liga,Boavista,Sporting CP,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1231999,94,Primeira Liga,Casa Pia,Estoril,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232011,94,Primeira Liga,FC Porto,Moreirense,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232014,94,Primeira Liga,Nacional,Guimaraes,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232008,94,Primeira Liga,Farense,Famalicao,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232012,94,Primeira Liga,SC Braga,Santa Clara,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232015,94,Primeira Liga,Estoril,Benfica,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232013,94,Primeira Liga,Rio Ave,Estrela,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232009,94,Primeira Liga,Arouca,Casa Pia,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232016,94,Primeira Liga,Sporting CP,GIL Vicente,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232010,94,Primeira Liga,AVS,Boavista,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232018,94,Primeira Liga,Nacional,Rio Ave,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232017,94,Primeira Liga,Benfica,Sporting CP,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232023,94,Primeira Liga,GIL Vicente,Arouca,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232024,94,Primeira Liga,Casa Pia,SC Braga,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232020,94,Primeira Liga,Estrela,AVS,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232025,94,Primeira Liga,Moreirense,Estoril,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232022,94,Primeira Liga,Guimaraes,Farense,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232021,94,Primeira Liga,Boavista,FC Porto,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232019,94,Primeira Liga,Santa Clara,Famalicao,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232029,94,Primeira Liga,FC Porto,Nacional,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232031,94,Primeira Liga,SC Braga,Benfica,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232033,94,Primeira Liga,Rio Ave,GIL Vicente,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232032,94,Primeira Liga,Sporting CP,Guimaraes,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232034,94,Primeira Liga,Estoril,Estrela,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232026,94,Primeira Liga,Farense,Santa Clara,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232027,94,Primeira Liga,Arouca,Boavista,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232030,94,Primeira Liga,Famalicao,Casa Pia,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1232028,94,Primeira Liga,AVS,Moreirense,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1212964,235,Rusya Premier Lig,Lokomotiv,Akron,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1212962,235,Rusya Premier Lig,Krylia Sovetov,Zenit,0,4,0.0,0.0,-4,4,MS2,0,1,1,0-4
1212961,235,Rusya Premier Lig,FC Rostov,CSKA Moscow,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1212963,235,Rusya Premier Lig,Dynamo,Fakel,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1212967,235,Rusya Premier Lig,FC Orenburg,Spartak Moscow,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1212965,235,Rusya Premier Lig,Akhmat,FC Krasnodar,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1212968,235,Rusya Premier Lig,Khimki,Makhachkala,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1212966,235,Rusya Premier Lig,Nizhny Novgorod,Rubin,2,4,0.0,0.0,-2,6,MS2,1,1,1,2-4
1212970,235,Rusya Premier Lig,Krylia Sovetov,FC Rostov,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1212974,235,Rusya Premier Lig,Nizhny Novgorod,CSKA Moscow,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1212973,235,Rusya Premier Lig,Rubin,Zenit,0,4,0.0,0.0,-4,4,MS2,0,1,1,0-4
1212971,235,Rusya Premier Lig,Dynamo,Lokomotiv,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1212972,235,Rusya Premier Lig,Fakel,Akron,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1212976,235,Rusya Premier Lig,Khimki,Spartak Moscow,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1212975,235,Rusya Premier Lig,FC Orenburg,Akhmat,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1212969,235,Rusya Premier Lig,FC Krasnodar,Makhachkala,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1212984,235,Rusya Premier Lig,Akron,Dynamo,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1212977,235,Rusya Premier Lig,Zenit,FC Rostov,5,0,0.0,0.0,5,5,MS1,0,1,1,5-0
1212982,235,Rusya Premier Lig,Rubin,Khimki,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1212979,235,Rusya Premier Lig,CSKA Moscow,FC Orenburg,5,1,0.0,0.0,4,6,MS1,1,1,1,5-1
1212981,235,Rusya Premier Lig,Fakel,FC Krasnodar,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1212980,235,Rusya Premier Lig,Akhmat,Lokomotiv,0,5,0.0,0.0,-5,5,MS2,0,1,1,0-5
1212983,235,Rusya Premier Lig,Makhachkala,Nizhny Novgorod,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1212978,235,Rusya Premier Lig,Spartak Moscow,Krylia Sovetov,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1212991,235,Rusya Premier Lig,Nizhny Novgorod,Khimki,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1212987,235,Rusya Premier Lig,FC Rostov,Rubin,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1212990,235,Rusya Premier Lig,Lokomotiv,Makhachkala,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1212985,235,Rusya Premier Lig,Zenit,Dynamo,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1212992,235,Rusya Premier Lig,FC Orenburg,Akron,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1212988,235,Rusya Premier Lig,FC Krasnodar,CSKA Moscow,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1212989,235,Rusya Premier Lig,Krylia Sovetov,Fakel,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1212986,235,Rusya Premier Lig,Spartak Moscow,Akhmat,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1212996,235,Rusya Premier Lig,Dynamo,Krylia Sovetov,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1212993,235,Rusya Premier Lig,FC Rostov,FC Orenburg,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1213000,235,Rusya Premier Lig,Khimki,Zenit,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1212995,235,Rusya Premier Lig,CSKA Moscow,Lokomotiv,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1213170,235,Rusya Premier Lig,Spartak Moscow,Fakel,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1212994,235,Rusya Premier Lig,FC Krasnodar,Nizhny Novgorod,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1212999,235,Rusya Premier Lig,Akron,Rubin,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1212998,235,Rusya Premier Lig,Makhachkala,Akhmat,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1213008,235,Rusya Premier Lig,Rubin,Makhachkala,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1213003,235,Rusya Premier Lig,CSKA Moscow,Akron,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1213001,235,Rusya Premier Lig,Zenit,Spartak Moscow,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1213007,235,Rusya Premier Lig,Fakel,FC Orenburg,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1213006,235,Rusya Premier Lig,Akhmat,Khimki,3,3,0.0,0.0,0,6,MS0,1,1,1,3-3
1213002,235,Rusya Premier Lig,Krylia Sovetov,Nizhny Novgorod,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1213004,235,Rusya Premier Lig,Dynamo,FC Krasnodar,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1213005,235,Rusya Premier Lig,Lokomotiv,FC Rostov,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1213016,235,Rusya Premier Lig,Khimki,CSKA Moscow,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1213014,235,Rusya Premier Lig,Nizhny Novgorod,Zenit,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1213009,235,Rusya Premier Lig,Spartak Moscow,Rubin,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1213013,235,Rusya Premier Lig,Akhmat,Akron,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
